x1,x2,target
0.6841336060198218,-0.3160562839942782,1
-0.6212022455759043,0.3625046657225579,1
-0.6377579021417958,-0.40278376692052587,1
0.6751576404350756,-0.35765123618214045,1
-0.4096560187214655,0.041124444860400455,0
0.3034926678050933,-0.34265352649873115,0
0.1769871814563717,0.711398059119263,1
-0.04039205341911245,0.6394105960671939,1
0.15197765045009048,-0.7698698859979074,1
0.04114412954321711,0.005345567586948041,0
0.16844502325903532,-0.8754005833151624,1
-0.6511189908236052,-0.7006148856939105,1
-0.1119394239421696,-0.2387570651624611,0
0.12256193383344871,0.3554945257954465,0
-0.6289988948059599,-0.1651798697225575,1
-0.5442136093063847,-0.5501730960822082,1
-0.20403873401303407,-0.19061572542157057,0
-0.07325163129274004,-0.8115070575975687,1
0.9359992566602402,-0.1588579475310039,1
0.13782411212990286,0.9438549575257129,1
0.4358226749913312,0.47767767870372846,1
0.002305273971949129,-0.4723924507494077,0
-0.38149142773088696,0.03253140368158802,0
-0.5064278258417865,-0.46646342970234733,1
-0.40165024975875463,-0.6150516702238984,1
-0.6351980170963938,-0.6685534181274195,1
-0.34801110214006803,-0.2470246922547792,0
-0.18557629131283027,0.8852970260419146,1
0.9594175694452534,-0.214776049210198,1
-0.6325868683238698,-0.0556227091593231,1
-0.22989207539326562,0.1188300887166791,0
0.026835251190149956,-0.21729225806076435,0
-0.21344753835044705,0.8565220416156447,1
0.388814241660266,0.2067546055124745,0
0.3440209851179601,-0.054940300765746075,0
-0.22200508527807727,-0.4310224298871095,0
-0.8652801411010209,0.2885123865611532,1
0.6280882670657719,0.20683348244724642,1
-0.3522367680083993,0.13851409414332916,0
-0.5250678540435403,0.3686376021013429,1
-0.12134483300712606,-0.41765083234245814,0
0.033450207617593986,-0.6887862360324322,1
0.057022825685346445,0.7121236118772527,1
-0.2831995591119376,-0.03509090240193702,0
-0.1551208838272311,-0.030368770863283823,0
0.07302759994024055,-0.4855941186469861,0
-0.9301780148800578,0.265334720865704,1
-0.3113197661215761,0.8180799933488418,1
0.3008027180799022,0.5757813424077614,1
0.15010274814729407,-0.1779142121214734,0
-0.6806542809747356,-0.05651506608167178,1
0.43730001186322154,0.5312034988756824,1
0.0347626650382411,-0.36118788876220775,0
-0.7850779362842417,-0.028077141979026,1
0.35146612756537166,0.15605143814215805,0
-0.3784022649323173,-0.05661799381428212,0
0.7179155131993942,-0.19942003328506464,1
0.16229617862834944,-0.05502461530105096,0
0.3188409247491839,-0.29570212951056174,0
0.8241464909249989,-0.4647385883775743,1
0.664652384064897,0.00818595765228114,1
0.27097331531524227,0.012399657032307054,0
-0.855998584618352,-0.09449193765233521,1
-0.30113244640924175,-0.02962730934947344,0
-0.6063586387605386,0.05435119337316974,1
0.38885597496334556,-0.1128691563305606,0
0.7459029952186567,0.5696025090267465,1
0.5502980269225786,-0.5620682208703116,1
0.07648555689963676,-0.382879082106347,0
-0.2038432501966927,-0.08779819464446859,0
-0.12598694924172982,-0.2954252393801593,0
-0.7912445026876744,-0.00963490305054604,1
0.6199203948291532,-0.37862886592968903,1
-0.1952166465121168,0.27898915142953085,0
0.3930071589419477,0.8519418582084786,1
-0.13295711580449998,-0.3937842675901728,0
-0.5858567311380838,-0.7717326099130164,1
0.4694648185775854,-0.6256407036100973,1
-0.06954229669551615,0.11757082210659187,0
-0.024633572256294034,0.12757115740353941,0
0.9191606769150313,0.12838163108657796,1
0.9890816040616714,-0.047257181480344634,1
0.2733795309946119,-0.32855076170534714,0
0.31026971331173825,-0.7914618534233806,1
0.49224564336509324,0.74240921064715,1
0.22115808637598655,0.593041054767816,1
0.5850250496401321,-0.621515576981412,1
-0.9008164066881708,0.4183887911343156,1
-0.27295415710575877,-0.842832099929147,1
0.35110137322073554,-0.6373745415316958,1
0.2835491887410184,0.27658192719620067,0
-0.005296380073032347,0.07435258745603712,0
0.8717239304983107,0.341035815831932,1
0.6430342674558958,-0.33959886631495717,1
-0.09781912678182247,-0.47677487651874007,0
0.9225812792362542,0.27002263217121136,1
-0.3034081602447485,-0.3818567561040034,0
0.37186161211307733,0.16039660500478048,0
-0.6228653451271531,0.4462665409040103,1
-0.23239205615677694,-0.6564034353750106,1
0.37874931801807366,0.08416687788161492,0
0.22776349852869826,-0.58214220825893,1
0.8921661599609174,-0.3995815085488159,1
0.34515695387648604,-0.326616840081547,0
0.5792962455354864,0.4668645024730589,1
0.881836867406,-0.2510136063686419,1
0.8865712576413629,0.16760011386160922,1
0.36935244380101606,0.6057266605454674,1
-0.7713023177815508,0.10700248512914423,1
0.9581698964967009,0.1700670709178531,1
-0.6426086898224628,-0.6741113749491032,1
-0.4311581400348401,-0.05050211815997985,0
-0.858840091375835,-0.06601671650004626,1
-0.059284392198631464,-0.35540627680568093,0
-0.27917367274229155,-0.770229801352009,1
-0.319705568488972,0.15355803252792044,0
-0.05785518195645967,0.375169178225361,0
-0.031191405906550784,0.34057888200559083,0
0.13580166147295847,0.3159116732264613,0
-0.8662224278202475,0.37366040158500957,1
0.11473401731855071,-0.4077965772003014,0
0.005715536156891909,-0.19582190990230952,0
0.13135685298153565,0.42222107575573364,0
0.3612114601771057,0.5970383082113866,1
-0.28201866977052603,0.721223748374511,1
0.23955157461467458,-0.19199056557545657,0
0.2712670407508171,-0.007086702970160896,0
-0.7568710491800501,0.36659789640154616,1
0.06238244531363435,-0.8279803814767064,1
-0.13854403092642897,0.7693795470903357,1
-0.34653331606191284,0.5215188195510647,1
-0.20820102090400527,0.8097942056676737,1
0.7279226139097179,-0.21616191398396634,1
0.03525857840491309,0.11894099938945768,0
-0.5670192052258469,-0.6948815948250737,1
0.5991352482701378,-0.5640918324024267,1
0.838814372328768,-0.3023351309476201,1
0.2981809789521839,0.04231264228224885,0
0.9502076963597568,0.22567805295653076,1
-0.03111080085133322,0.48589007888318303,0
-0.008443488870743643,-0.6944594478186419,1
0.7034653551578618,0.22702989229707282,1
-0.0845056037678229,0.6604198611350747,1
0.05858068114431769,-0.379664751174392,0
0.6692084856383056,-0.34353100180454654,1
0.8588073317229683,-0.18820346705147561,1
0.24563995160019836,0.026453110708154925,0
-0.3351276002495269,-0.312570405252218,0
-0.920039412489426,0.3329879095223165,1
-0.658481162370214,0.03435275325834963,1
-0.002280870757289888,-0.6338709812075278,1
-0.24049663127459997,-0.32100117919850213,0
-0.7162808288055029,-0.2607755483751575,1
-0.12089008825555259,0.10989481066661377,0
0.3413793727160719,0.2309240260189671,0
-0.15509635808059552,-0.37998421045570185,0
0.6123412597096685,-0.16494756566765,1
-0.8082692850459843,-0.4044877731187153,1
0.5480895714090783,0.39017467875019496,1
-0.9623212171082338,0.1960820717799603,1
0.06745749753723151,0.20961959983210932,0
0.010844904288124013,0.4098614640791116,0
0.10363306897422486,0.21548769605383722,0
-0.7023373497944423,0.5182978456421807,1
-0.8392093805208038,0.04869300069219307,1
-0.07973930487885594,-0.1996953880364103,0
0.09264768005977975,0.27064011637235974,0
0.8258664513093417,-0.015473992267825976,1
0.05425658293974189,0.03721150371491411,0
0.3042604630217822,0.21430855259770998,0
-0.7601954999583587,-0.3857288961070484,1
0.005028119153403177,0.6188160109916596,1
-0.23185939323869809,0.0975886141622424,0
0.42894006391783224,-0.5528896507528835,1
-0.5906925711607942,-0.427574997355058,1
-0.07526961697296919,0.847762551798168,1
0.592486791911506,0.3149807891678176,1
0.31154607640244736,-0.3812730374329154,0
0.014369287955874332,-0.6574458991171699,1
-0.31285829955061795,0.30368229106023437,0
-0.024443589608718952,0.8621844830126917,1
-0.6637472630662706,0.1489182209106641,1
-0.08659347947677665,0.17522846442832818,0
-0.21151317258424585,0.8273534674473477,1
0.36573388258473827,-0.23841622276663044,0
0.37386927925555713,-0.2895459616511191,0
0.14156506476604025,0.4456815799433056,0
0.42633482208665185,-0.6656705059121832,1
-0.4113084320541258,-0.14659627003096376,0
-0.33834957983624436,-0.7447746738720831,1
0.5324744356637483,-0.7023702781585841,1
0.11722249089767112,0.10715316646683437,0
0.42592927837769157,0.10226357147588461,0
0.5274618332263092,-0.6338929464993417,1
0.13024111190578336,0.11211777182180738,0
-0.13809832585478277,0.3353001935168496,0
0.10213841554369796,-0.8448187632372945,1
0.1909570750703744,-0.3396295997289054,0
-0.3589058245632668,-0.7933044406741205,1
-0.0893279685213273,0.40644862995190256,0
0.8393301640070581,-0.35877331212899066,1
-0.16172536301224416,-0.9786385645377738,1
-0.41101298970925826,-0.16986137077661345,0
0.19755026241686346,-0.2729305763804961,0
-0.2922046907183138,-0.9401659018495374,1
0.021562641837807872,-0.14297518638474904,0
0.2622509601116665,-0.14625435035903078,0
-0.1147258308965966,-0.3688494930082047,0
0.3429130728220964,0.3526766600672715,0
-0.37912563089940554,0.7692325681908474,1
-0.30746260401491,-0.7582406866320839,1
0.05309760733105606,0.8003347437241783,1
0.5575828375974601,-0.7732738484020232,1
0.34375078052082997,0.04434826075517129,0
-0.40366883181813806,-0.12581231012646898,0
0.37822288738433807,-0.8262869629297378,1
0.046530368292503566,-0.3002233672661483,0
0.42212054936356336,-0.08950177461717246,0
0.5043443177354408,0.3907665005768344,1
-0.4081594660856884,0.2658109045372712,0
-0.9140148325211503,-0.08492810786781235,1
0.2283847771531884,-0.9373248240952021,1
-0.06100229770248666,-0.4495092716802782,0
-0.17466324725049454,0.7866110582680059,1
0.46221359851678767,0.7965327223961354,1
-0.6260612196728994,0.1525595552505956,1
0.004703140650891946,-0.49337319330970697,0
-0.445440523692626,0.12215824370639927,0
0.16940529402314985,0.4032506637903708,0
0.02828596682166795,0.07842403583174629,0
0.19365225409904974,0.2777094891536236,0
-0.5616226168004697,0.3348296367864203,1
-0.12649860605852337,0.34868736916199006,0
0.2570085418887491,0.6795305799471509,1
0.7075037101011559,-0.07819328770464029,1
0.8506609793880062,-0.42157241321117755,1
-0.14710969292079468,0.2165632754673088,0
-0.36480402233082465,0.25073572064915384,0
0.8363291884050508,0.5063574063223608,1
0.050283793709438473,0.41931074052587425,0
-0.15125567580023036,0.5812843967144481,1
0.11460594357466558,-0.4053071019081791,0
0.8971439460812349,0.30360210419347955,1
0.13401069079125638,0.14472613170800397,0
-0.5553947609189895,0.37888036157995475,1
0.025355916389916633,0.23168330228623257,0
-0.7936666315487766,0.20241206078561724,1
-0.8565182863156786,-0.1919669671135864,1
0.06974182946592111,-0.19205148093349944,0
-0.46354003632113194,-0.8543368262276423,1
-0.6241659232714492,0.13652944094803865,1
-0.31685136152783633,0.2470539542099648,0
-0.6588294649273787,0.4328759324714766,1
0.6314299706270108,-0.04352398800667023,1
0.2685190960815942,0.031930942977550725,0
0.18742631575189672,0.45904449183084384,0
0.3273402348471175,0.3427916310883412,0
-0.003140209907320335,0.4340861021677498,0
0.7043202708688416,0.2848211914706953,1
0.2945455136941719,-0.31852691769998254,0
0.8154593004117039,-0.0017341039207001696,1
-0.561544110033884,0.40472936380453794,1
-0.14139339829050313,-0.4397254775363495,0
0.4051325775689001,-0.024694155805053963,0
0.4211821647055438,-0.17671239912694214,0
-0.8381310466140786,-0.08146875192923564,1
-0.27509113970935517,0.3593442920596266,0
0.4107431322159789,-0.28199996092588675,0
0.20426118184986253,-0.021427251715184337,0
0.5708441447832908,0.6418314862790417,1
0.3256715787499853,0.564106701260737,1
-0.24637329958289222,-0.255141415085135,0
-0.37439210045545,-0.07989923491535933,0
-0.39521936860259466,0.13870802931877213,0
-0.3418603085003411,0.531081176119214,1
-0.7658648448881127,0.6368247592731573,1
0.04090980421022539,0.14426004361986688,0
0.23750074074266725,-0.31661630234146254,0
0.808123806999659,0.42853187340036314,1
0.17964386450541858,0.8601775181355671,1
0.608814729913288,0.6747362989353691,1
-0.0862447526892347,-0.25509943850533134,0
-0.255069274197427,-0.17200261537566885,0
-0.3446849463455153,0.31968124378349705,0
-0.43614763565741854,0.637964661665021,1
-0.16499624207412333,-0.341318882000728,0
0.41739680510423116,0.24349798306466286,0
0.07270538430655171,-0.18084795773703766,0
0.259298899159621,-0.6136606738395003,1
-0.371330490203023,0.8946298649852025,1
0.3459022948349275,-0.20425221242997216,0
0.6960039972080534,-0.4048098712152386,1
-0.5902378918957605,-0.7866889888202098,1
0.014886318155402645,0.3350874306272935,0
0.6076104816953298,0.18660633619168632,1
-0.29057742590010105,0.9090398559093447,1
-0.2660904274771503,0.09940365672398377,0
0.6437084719325308,-0.5330182893473334,1
0.0076024206484544,-0.4710978704064177,0
-0.35880074159666187,0.24383743541663838,0
-0.5511300518746256,0.709394385878312,1
-0.12005239538173851,-0.2864960645751491,0
-0.18145836253493774,0.601010841054558,1
0.18194555713518712,0.018783191006222832,0
0.49567835903833224,0.03057107964439232,0
-0.21196043124351394,0.7184172194952374,1
0.07258110675753637,0.1162570261469571,0
0.22204480285368766,0.1536216790505922,0
-0.06041404607066303,-0.1305678890957036,0
-0.3324595603117819,0.20033471448857942,0
-0.6046371485184718,0.7702861138729575,1
0.35533040830431206,-0.8476087179949183,1
0.22896909805701915,-0.6369184569408577,1
-0.48823791766964386,0.08695155605871996,0
-0.3722260444793186,0.6924227957375113,1
-0.2080114324039577,0.30359485835763733,0
0.45608173397521234,-0.15470188318172284,0
0.056100456420160594,-0.024278078946589954,0
-0.29676585035069825,0.34310647953403595,0
0.15403188242453236,0.696311327215078,1
0.7299823490840207,-0.232093686931778,1
-0.37401827940510035,-0.7834904039028725,1
-0.08937630852107792,-0.4085169106949511,0
-0.462583908804727,-0.011773659775946133,0
-0.0709156420216448,0.21853068658948094,0
-0.3847012801448859,-0.5255154335388537,1
0.07118667917050181,-0.0616779950650197,0
0.40908142313314944,0.09984749991998787,0
-0.12530153269023536,-0.1232696200429364,0
0.4209285078821614,0.143287552387368,0
0.2702587117336195,-0.1825797551688979,0
-0.008483589935212255,0.30839518851273007,0
0.3051375814424402,0.3049828625901412,0
0.3538402180511344,0.3183017138233324,0
0.5710079382052085,0.6871221451748117,1
0.23733601688186412,0.025343771061866027,0
-0.5789325908717078,0.7344621555927935,1
0.12042725982856717,0.2899408931150127,0
0.664687514674088,-0.738171451209451,1
-0.15209003914187602,-0.355188032360805,0
-0.011434686987904952,0.10856742360469407,0
-0.16887637080965434,-0.3485631181148974,0
-0.07145661824872462,0.8435828258082045,1
-0.18184113644098865,0.2996698759525547,0
0.891965552364629,-0.020431767498848563,1
-0.22094420487770572,-0.8780027083144584,1
-0.4142233924071512,-0.08637262851703187,0
-0.03407020677627215,-0.6221078976677772,1
0.043922434822185163,-0.03736199787532457,0
0.3578442478988393,-0.3196934423833675,0
0.35328303451664267,0.4942338953980694,1
0.5222873658651921,0.5793353510760446,1
0.25059160592502616,0.7689739034032317,1
0.4443699659417091,0.8564805055691895,1
-0.8731417544783688,0.27132661477917464,1
0.11036205370963148,0.6321373481424419,1
0.26982768921168065,0.284012024676064,0
0.4700575154210076,-0.7423452264565458,1
0.04132185132875166,0.4973216711188928,0
0.5826155361279688,0.5862238852583417,1
0.09390968480009776,0.23860484147977123,0
-0.6779531087461206,-0.13233156389103007,1
-0.02740092868700894,-0.029407205435560302,0
-0.6981279338026827,0.6241994622243943,1
0.6940935657897915,0.598196082030729,1
-0.6911694968109479,0.10469591387591137,1
-0.39142628399073987,0.10453671553562671,0
0.3491171038019989,-0.022638927590329816,0
0.2870139753420795,-0.07076333177225602,0
-0.28759643260086243,-0.7335621288422878,1
-0.9261019460533975,0.19240260953012367,1
0.4855987159314583,0.09862155382513671,0
-0.49478557831287806,-0.8594753956938446,1
-0.2542890756645224,0.2706887504466833,0
-0.8048889081801318,-0.07984496093870241,1
-0.24414896513473638,0.331707961916345,0
-0.36359453119818674,0.20216526759907283,0
-0.06810197700128318,-0.3586838926946896,0
-0.015980301136959252,-0.3414219174056792,0
0.3869203834928423,0.08306927236439532,0
0.9599822359227383,0.03046031512729863,1
0.06317086717166354,-0.08073454125038548,0
0.4709910027961737,0.49245006281121406,1
-0.3232052466305375,0.03883626402364859,0
0.39896242363140666,0.2481000738184631,0
0.546058668078651,0.4039093090585546,1
0.1317898685468475,0.10151501720410683,0
0.1692314008547091,-0.44144981474559364,0
-0.6980571855182731,-0.4418453327380041,1
0.4189709724164947,-0.7909973194214643,1
-0.36156212988660297,-0.1525580950440335,0
-0.060660859623180796,0.3413817555465737,0
0.24833929324271153,-0.3482075837344625,0
-0.20081459460850226,-0.7815725558239228,1
0.2804285260355561,0.17991012362142178,0
0.03390196172515059,0.42871819813946166,0
-0.1712865818197986,0.08586102661882,0
-0.3289023883123947,0.6267563478744851,1
-0.8671094462266045,-0.3794885817893512,1
-0.8731437002687137,0.17923531009908134,1
0.08661805117778476,0.07646447928359335,0
0.01939140689702734,0.08087967119829398,0
0.32272436251062087,-0.755261762895121,1
-0.2638716156014993,0.2281025809428412,0
0.10616493935082061,0.6114813772521293,1
0.9024121693621907,0.25418107130779743,1
0.1874135324174797,-0.27361417937402166,0
0.18986941080212394,-0.1311074857056269,0
-0.32119022214978843,0.030222030612519823,0
-0.26203092068358047,0.21813362858554153,0
-0.1639415771254511,-0.2155382571854565,0
-0.38129638440180336,-0.014661993261826156,0
-0.0392378551176904,-0.24866228464419615,0
-0.8888524633054424,0.3390934137118675,1
-0.18593019619916906,0.16414732989041614,0
0.5081913942744667,-0.6227030949364214,1
-0.20256097264813056,-0.9033807338357047,1
-0.18604539160918376,0.2498110041015762,0
-0.06589997630556033,-0.0345995991465915,0
0.365225893513504,-0.05356361047611813,0
0.2601825109263938,-0.20303433547599137,0
-0.4007728284986303,-0.23996907268011713,0
-0.9056963543499428,-0.19925715836808333,1
0.20252687752118836,-0.25093642990811804,0
-0.0012173279365728096,0.8050089405290117,1
-0.25703491144395896,-0.07040531857920818,0
0.8942389850773653,0.2505596989318284,1
0.6293909953712389,-0.5522406053563149,1
0.19108393023953396,0.03909575178997593,0
0.8365518144372108,0.3517035035903002,1
-0.4637347835702117,0.18300638072097564,0
-0.6461191269610378,0.5611889613970853,1
-0.06569129034891308,0.1944940895996805,0
0.722021384522872,-0.04741541546462402,1
0.7904839410149997,-0.022713847035557455,1
-0.5356247987388827,0.44491087536488894,1
0.25704486171626373,-0.2538924290629754,0
-0.6007727658519408,0.22072802348188514,1
-0.18702139712823507,-0.36319633108212224,0
0.2081281554034471,0.20908758104672676,0
0.8883057659007394,0.05519354523318731,1
0.34554115583501543,-0.25417578902282156,0
0.1978890789427714,-0.2922024501603744,0
-0.7390616311317273,0.3838175149886127,1
-0.24771995202753705,0.625550359954814,1
0.44146583610692436,-0.10705721688232273,0
0.9457754393213722,-0.27539372573204135,1
-0.5937991260485354,0.5456310589347384,1
-0.7085219478121318,-0.14201504367677598,1
0.0544644239296197,-0.43491362243298526,0
-0.17087874671688108,0.051263166070038224,0
0.5881532667791598,0.5850982851239015,1
-0.8611923498730956,0.31152229488877303,1
0.8666718656538526,-0.19852254578626516,1
-0.8010030846755454,-0.5602532466615235,1
0.1146974129823235,0.725827989058274,1
-0.2618135112768376,0.37403658252184324,0
-0.31486353139765866,-0.892970637868127,1
-0.0582576669693311,-0.35149269882834333,0
-0.22503162845117997,-0.09444526108184559,0
-0.8821056705550778,-0.3605595149622829,1
-0.6170987816901898,-0.6508984189530402,1
0.1722011321826118,-0.22624124349387476,0
-0.08519994454172442,0.43826417485424884,0
-0.48367657519491325,0.4519358307572223,1
-0.6166060149495636,-0.15080725920348081,1
0.8446878632124857,0.34801489398987195,1
0.7352095080378547,-0.10632118829666615,1
0.17806944151287918,0.7445796795985171,1
0.5895978601685077,-0.748204664317111,1
0.018070454634115496,-0.47599200198567204,0
0.16964683474405629,-0.5864520916057046,1
0.7112599715714578,-0.3900978249514653,1
-0.20848886173440317,0.3079055498831329,0
-0.6390849966179561,0.6582023849667806,1
0.4187805108906786,-0.747594255289018,1
-0.026030893623727902,-0.4746757949903908,0
0.7638668008428962,-0.4510506446175384,1
-0.02579019800700144,0.3599369742406946,0
0.005053570122109496,0.21862365448868082,0
0.19430124792197256,-0.18546085924175104,0
0.2792805318609348,-0.024998037700135534,0
0.3434052878648719,0.1909520336586228,0
-0.5366644772457918,0.5494953069654864,1
0.3021459721795572,-0.36886086678217533,0
0.7413322297877396,-0.6184039828351957,1
0.1197949007186756,0.3198158617403126,0
0.14599593728670612,-0.1850979699232964,0
0.3551362593759142,-0.12122844989553117,0
-0.09319505591088828,0.45302718884998017,0
0.3924449513150785,0.5664256330615765,1
-0.45256195505643015,0.7427453700401181,1
-0.09904101525666387,-0.47047260729928175,0
-0.1761571810078928,0.9792090694208679,1
-0.7057480988171343,0.1989672287365145,1
0.16399127128311752,-0.7840037419456005,1
-0.7801918700042016,-0.4147271536619024,1
0.25846032277564834,0.09486429507215743,0
-0.4429749755076544,-0.553548746150536,1
0.3427150523681468,-0.9053030984198214,1
0.174041130850775,-0.18259931346662261,0
0.27405605089040885,-0.017736523316637554,0
0.1243125448855058,0.025266937382094845,0
-0.8169918476329574,-0.18246781562143832,1
0.6321571118200657,0.19124679337063277,1
-0.471224753518352,0.15916615992637584,0
0.8999772156496904,0.12374795948827488,1
0.7498447582390388,0.3164039828591201,1
0.15778428392351485,-0.638600253116917,1
0.6982714933253125,0.3904552278019544,1
0.542613807443348,0.7948230825484972,1
-0.43782388241488324,0.4218490520752911,1
-0.8028333257328364,0.5741273087499787,1
-0.14264949692828766,0.0249626547924664,0
-0.4902800883033851,0.6852378701901085,1
-0.4226316204282061,-0.6190975886352417,1
-0.2646808939921004,-0.8568364090061011,1
0.3088770389694102,-0.5184783896651233,1
0.20843886893952646,0.05446146489421522,0
0.5028194253156772,0.4580300800589241,1
0.4470141454038554,-0.2177696086632641,0
0.5459402373331081,0.49357698273445294,1
0.1631294722169161,0.11198424710861987,0
0.07458135150455858,0.10761657583117845,0
0.35943221384286206,0.09843531050908583,0
-0.2684661663805632,-0.4108125578164832,0
-0.7012101118625065,0.048826367429957385,1
0.3614156814118652,-0.2432217963220642,0
-0.25055802727640675,-0.25627686698520025,0
-0.22562549566972434,0.07733645090720076,0
0.5944582681178299,-0.5965494620469574,1
0.13899769798695472,-0.23416935356824808,0
0.9944934607782796,0.07972891247112845,1
-0.49008248151935585,0.025205874310284537,0
-0.25848586241114035,-0.1222769536246533,0
-0.5642679301299098,-0.6469769687769216,1
0.6432948485001146,-0.43988115278490736,1
0.17375917350733805,-0.44559231821868095,0
0.32776992438123087,0.07662525626755268,0
0.3185149097694513,-0.8186954359853613,1
-0.22051907117265568,-0.36517582855946795,0
0.0994041761944513,-0.07782473673420731,0
0.31852069891339996,-0.3562582907077039,0
0.6355682719197617,-0.03618312167575555,1
0.3771061025339977,0.10367061172751146,0
-0.27041531554430676,0.26458201313139584,0
0.44996530061472706,0.18869968077757227,0
0.2573972550381374,-0.8242213525084128,1
0.6814907404543573,0.23732504199954385,1
0.003000075300010119,-0.2930279756640828,0
0.3516131104589675,-0.5545050800407743,1
-0.2328571477714605,0.6764482094011028,1
0.646667247249268,-0.28280118685105093,1
0.23768747875651286,-0.11797402500138543,0
0.1856602203835691,-0.1050427871102051,0
0.8242609918318362,-0.10077411429986372,1
0.0420522376077348,0.3465875215018084,0
0.2689828904890421,0.31804597150445835,0
-0.2158523390597562,-0.2950925446327899,0
-0.2380745321286648,-0.3653114282860539,0
0.3310961596862123,0.9122901793010374,1
-0.24616588496455227,-0.3855555399193149,0
0.477444685417429,-0.1467989615596652,0
-0.8066863270147566,-0.12260458272332375,1
-0.2401070189893193,-0.2550098608969247,0
0.7457642919436747,0.18623058059065145,1
0.09609426602620719,-0.1250018700430593,0
