x1,x2,x3,target
0.32652716335697574,0.1752409343721082,0.15757644039246754,0
0.0880895324306199,-0.08771602912408838,-0.1448960899509777,0
-0.2957104793002854,0.34203194084747635,-0.08802078937991897,0
-0.5035673693641256,-0.7226115151735959,-0.14317987764997708,1
0.3122091303935133,0.12220482619134665,-0.013935618719636,0
-0.08043103694600395,0.07508275259968689,-0.09136512203146219,0
-0.010399239485046063,0.013886283443742098,-0.09026947891501069,0
-0.5900978151558471,0.6753589558599968,0.025489392763897056,1
0.7112649173528629,0.09618748257520915,-0.39299100371909645,1
0.31104077751430625,0.041180130141391214,0.3384092667039851,0
-0.3333818573487819,-0.29569167332804347,-0.8077317066835596,1
0.19721270524447543,-0.6301562844566253,0.6419823683498516,1
0.21892474235380366,-0.026449236946892496,-0.027028221596238078,0
0.3546947991021707,-0.2649424360923218,0.44603885463141935,1
-0.6030783808350031,-0.10590655378776015,0.48743740020950743,1
0.0875485339709905,-0.3201952166270017,0.0315764363750064,0
0.9011997621796775,0.04057369427036872,0.30578460074593083,1
-0.7170170456397731,-0.119886575381696,0.03744215354173153,1
-0.6891490014626376,-0.5757946210944782,0.41207019448732995,1
-0.14994147825636217,-0.40790732823408393,-0.6340173161803353,1
-0.6992460069122401,0.38878681177480834,-0.5015496713348064,1
0.3114039983799446,-0.2759455597347611,-0.5020441142677927,1
0.17403650862617015,-0.26226244946647026,-0.0828737660456218,0
0.3573054734057659,-0.07756981491902959,-0.1529656665700838,0
-0.3692989055805702,-0.3078335361944389,-0.08392707208389183,0
0.41080553257129426,0.40787571030611014,-0.5227459535635117,1
0.2256168811202517,-0.3802721116538794,-0.03700765861506383,0
0.07300116967626602,-0.20758347630165752,-0.443354820589688,0
-0.22275283953511194,-0.22383097099078197,-0.2609014177979969,0
-0.31137959025867934,0.19392114093656665,-0.18418406707448098,0
-0.17938027779612464,-0.7792707095328737,-0.04451218589194306,1
-0.6886271708691856,0.03749355400650223,0.08494777680649634,1
0.1946459689561868,-0.1951003373604585,-0.22968300463790237,0
-0.08310799487655363,-0.03701782799872255,0.11335425318222936,0
-0.014564331902931826,-0.13892676322004904,0.26808879259171237,0
-0.2090610524056533,-0.4467043355961282,0.3901249724973377,1
-0.0542978675180632,-0.20162660032370283,0.2361166053224708,0
0.3144616006839416,-0.5720224202642279,0.6532190722880404,1
0.2990010708952231,-0.5626872059028483,-0.4912228278188828,1
-0.020743856257373183,0.658297131019131,-0.3030231400341654,1
0.6548697446721001,0.2979539338580759,-0.12801664138730717,1
0.5361324293117555,0.34063019593770827,0.12698714209876827,1
-0.09368594187987012,0.26568040532903847,-0.13526199106351444,0
0.47978822045016,0.1387922731716038,0.8373778715748856,1
-0.1621407275111073,-0.2064575834021145,0.38900014410645456,0
-0.5029118603837037,0.5221513261828916,0.5357778251059637,1
0.6648579958725709,0.06275428456975418,0.0885559452892053,1
0.06085949090290099,0.1962387109720385,0.078472373819509,0
0.1209494118449217,-0.21342875976132603,-0.2042844950086573,0
0.775721453652539,0.36819904166236017,0.07004569172843178,1
0.2994056357287842,-0.20474447909590499,0.8512663238113676,1
-0.7401722405828244,-0.3077056412301018,-0.410153537701216,1
0.4309833231823468,-0.3839350198155278,0.7401234196983264,1
0.37358636307775983,0.4230891638512948,0.5204095341869301,1
-0.4997410998020253,0.4292320437106365,0.4703857758224024,1
0.3290370829378182,-0.1138646439926756,0.14203328372644486,0
-0.025009338043599838,-0.2338738675593246,0.3709451008842537,0
-0.065333093542149,-0.05131863421689431,-0.4683349102889678,0
-0.4879945605824987,-0.3883116219803884,0.668033727730645,1
-0.037253739743549064,-0.1217309444322412,-0.02517818381148418,0
0.7193488181059633,-0.1989092990777721,0.4362625660156241,1
0.3731062855143872,0.08761987976559271,0.27650382915229854,0
0.25279194005142136,0.20456114733525266,0.7635695224453216,1
-0.07418674016938986,-0.1316774543754171,-0.2305635793983889,0
0.5246522289177455,0.3133818461243745,0.3317020402668245,1
0.0034883775301899345,0.550262831504484,-0.40223441941337845,1
0.17357652087423547,0.5877060610220919,-0.19161512059153663,1
-0.07298866067553478,-0.3271200859655756,0.34292638955864696,0
-0.7328889892674066,0.03330953051737673,-0.55633717933615,1
0.0013823837136237582,0.7454994115975915,-0.2812341197643724,1
0.692537304021646,0.19136814986557082,0.6904096793307495,1
-0.2860964787336642,0.01691753630176951,-0.14101319711054683,0
0.4074432669229966,0.1355317399115772,0.8278691218609742,1
-0.15003434613802158,-0.16248263158742815,-0.3333340040861539,0
0.42196000560516955,-0.7530508274880809,-0.043456651173121585,1
-0.6579871863771471,-0.27930009570882075,-0.5203776567955882,1
0.6349018612143422,-0.3569581521155667,0.29111948750794125,1
0.3768279641306771,0.012343383855620393,-0.10666773457146084,0
0.14235821934445458,-0.07150335767809146,-0.9678708368219529,1
0.07238206013236681,0.10306879149785209,-0.12640419791816537,0
0.23186396388509278,0.12659956143218154,0.005596729108527487,0
-0.30929798719660573,0.11280507401157158,-0.3714020953475994,0
-0.20720199222533808,0.18056259599292934,-0.2440209383681866,0
0.22898344290275374,-0.10354220287921212,-0.19645339224391334,0
-0.2714523355166585,-0.694944947854343,-0.24516875764086143,1
-0.5158121908680184,-0.07870918944216454,0.5972258173288034,1
-0.8177385139055149,-0.37646463596856083,0.4132686258453395,1
0.11765598064710714,0.8542682164219733,0.14057995854390093,1
-0.5422239359937393,0.2835539843575787,0.38588582804772553,1
-0.6438809992411094,0.7123996199941907,-0.11503061083918964,1
0.6131365774001154,-0.04768016158822985,-0.7098620798353001,1
0.15336236404915837,-0.6168560244699979,-0.571459181286893,1
0.1573019029830176,-0.21168328350785126,-0.3174761633943195,0
-0.12131255057631551,-0.6294730367207908,-0.1565030181743976,1
0.5962012807472963,0.3587479788147143,-0.5174551553556428,1
0.18002827483978412,-0.3249532505072381,0.28973513317095634,0
-0.5820724875005072,-0.350542140055482,-0.562215497019541,1
-0.4265179546919584,0.059754854496455234,0.22730749059100952,0
0.1212610917905601,-0.19108820691361217,0.1990924789958548,0
-0.03139888178335859,-0.3517232313950045,-0.02053106349424727,0
-0.14898415693777967,-0.31317001129343214,-0.028047252011718093,0
-0.3583355192053308,0.1409829130082283,0.05835524279290816,0
-0.07067211527164674,-0.361141361651248,0.6135753862909539,1
-0.1797209430359501,0.14342523075826308,0.40172035639386894,0
-0.2710928246797675,-0.38095872041769163,0.8493228752912465,1
0.33044321018219613,-0.04454811268835068,0.30061314638165815,0
-0.33514250560480896,-0.11888742350175607,-0.15707152066604935,0
0.4083688532625809,-0.028726124781600637,-0.19935519324661555,0
0.27690165170784553,-0.24066365110576138,0.005359809671618088,0
0.15008798177264038,-0.1317028305664778,-0.29627495570514983,0
-0.5985818841144861,0.08311936021544852,-0.03769977301902583,1
-0.12582111019959874,0.23011236513228606,-0.31263907873640173,0
0.2411596839983885,-0.014855174327015774,-0.3879686944867007,0
0.3618215403730609,-0.38367857571985087,0.570689580081368,1
0.6742018750733296,-0.45768504011478783,-0.5576089550424475,1
0.31379160564053854,-0.2987923959249936,-0.7911955826704229,1
0.3921049331901778,-0.11575143054368975,0.13133756772980631,0
0.5617081847685459,-0.3371465075575162,0.6893216148875954,1
-0.27344947053553437,0.2954661034901409,-0.12945084126223105,0
0.1018039955044765,-0.026121010731652072,-0.3868759937377646,0
0.3742225320275281,-0.08057604456749834,-0.1599049710181899,0
-0.17716609061542954,-0.217425866824424,-0.679951988587024,1
0.034844564304956416,0.9664592868307895,0.06905123085320408,1
-0.39045113826710875,-0.18708369201270525,0.12434373362208806,0
0.11520997526733234,0.43048555170024505,0.21507544929652855,0
-0.6318430492654548,0.5613595319996925,0.24642387473023386,1
-0.06674565406792654,0.35135345423730535,-0.323234444148093,0
0.3423352512070943,0.8318175805379566,-0.18557153456152253,1
-0.08884665292875482,-0.15853887549102752,0.007695867802455458,0
0.31265345671351374,-0.3390205334343175,-0.6590603556147538,1
0.044900549053374705,-0.18242839771753672,0.1546196006941183,0
-0.7106489992388625,0.312144018526028,0.337598565758896,1
-0.11003259364432583,0.07223919846104265,-0.20252534303291614,0
-0.16478841649651232,0.5281655842016648,0.5622889155233322,1
0.11048842938351089,-0.3364876446846119,-0.08845794614338387,0
-0.012200143930118257,-0.66413526609998,-0.23098587974048734,1
0.003965687190047307,-0.08944049950970334,-0.4303941521991066,0
-0.19087916834482832,0.4171241056541004,0.02632884540662883,0
0.6484096452926471,0.33940409669554317,0.4322628261788075,1
0.45458666100257594,-0.8326900972014903,0.2437536185891649,1
0.17406792416138805,0.06542093180241615,-0.1729181215224842,0
-0.3143285804092584,0.09263604428877836,-0.046317379607832665,0
-0.3521024137060975,0.0004594185521071825,0.33790505540654103,0
0.38044074949199547,-0.20910820030255106,-0.12377598535239143,0
-0.18213068026993162,-0.13913364263028272,0.3301147062941623,0
-0.0070209335256898875,0.3711792428405949,0.28893328889218095,0
0.6668851683015036,-0.4026978471921716,0.011430300802759641,1
0.1609767811716467,-0.04609402942517504,-0.7373592004079201,1
0.130383133080203,-0.2704408787623205,0.1732121843109451,0
0.5037904299234652,-0.3960661203672533,0.17612007043806366,1
-0.0370523902510298,-0.698643925580581,0.3918113655692954,1
-0.4806164801806123,0.7026020873254297,0.13673037827863332,1
0.3350154210373353,0.18389547195378264,-0.24562653984190796,0
-0.31707458302543023,0.5904963134109913,0.0161220889109015,1
0.616295898951553,0.15614475557758278,0.4633397539494406,1
0.4667563982933809,-0.600585378503135,0.2841489603845264,1
-0.06233230103323084,0.3027574674038527,0.3180655174356932,0
0.028749543154479085,-0.005046996454315167,-0.18704721267787305,0
0.5820039706862106,0.3644703519854857,0.48600883348287094,1
-0.7704555949758491,0.30519049251367236,0.10834012730941,1
0.3138804001294184,0.06844056779822005,-0.11112519729643111,0
-0.14157113717165415,-0.8416177884263343,-0.18959575227683567,1
-0.6507700833643832,0.6032906762731753,0.08133185244846142,1
0.5419818773165179,-0.5629769077947067,0.4669880558318358,1
-0.3495159324132844,0.027923891301491643,0.25034867456715815,0
-0.007756003265931399,-0.2430752306517141,0.1810962286884965,0
0.2817294896764757,-0.8124419409730379,-0.4618108526800977,1
0.11028648731027557,-0.5793319432356008,0.1158608686848408,1
-0.14117252427964577,-0.41050817972764997,-0.18635282466888659,0
-0.41491305118207156,0.10595127379831681,-0.4929973633163507,1
0.30538203412358866,0.09400582666253143,0.019119804108145955,0
0.0857356448885247,-0.43937370200826,-0.12739624739461886,0
0.20105518754927587,-0.8433508673860721,-0.1296595407345713,1
-0.5413154184745457,0.03675760153641794,0.7945666819210879,1
0.2718633709382836,0.2437898500526574,-0.516775601379095,1
0.03428588066631866,0.7438037136524358,0.6386667187753077,1
-0.02194884269196229,0.4293348361105491,0.04809992006759645,0
0.7096309567143313,-0.07701090908935959,0.4361852764567511,1
-0.23121641542244808,0.6973914461803847,-0.45218011680117876,1
0.31412777058111185,0.3585408116283324,-0.6961277497162048,1
-0.541930098678884,0.14419414572656808,-0.3153468039857754,1
-0.08028663836417471,0.46635419311076576,-0.11747001055586703,0
0.4671156162752037,-0.0868913492815091,0.14645408185154185,0
-0.051766302683399656,0.15371969605120417,0.2782642777401132,0
-0.013687068554830262,-0.7347759802755716,0.04082556891786204,1
0.10614764848047464,0.27335409864909876,0.31142695997064673,0
0.3393156429354778,-0.10340365775010008,-0.6236847506009824,1
0.1276425242431909,-0.2465326621675905,0.1580960920630068,0
0.23520636442972265,-0.5144915072967604,-0.39994270374968455,1
-0.013542228816697977,-0.013584719640571619,-0.27864458373517054,0
0.15132851234958733,-0.42494444816098786,0.13866927538348017,0
-0.16938414763832133,-0.038680487096585336,-0.319690285059709,0
0.6639267626362861,0.09911737230447892,-0.6287262746818847,1
0.30323759578898946,0.5938463440745736,0.55435883841224,1
-0.3939177955182087,-0.3671239060628775,-0.6350688535418805,1
-0.3140573158525417,-0.23698715995137976,0.20674047842896726,0
-0.1281621321073354,0.2560529676501029,-0.023066529743314135,0
-0.10821718926001256,0.8889761026647582,0.2270497072337745,1
-0.5272627729885484,0.4820533073061948,0.06644266899424833,1
-0.0031131064073139925,-0.1652590207997946,0.43707772041642734,0
0.11063222925542315,-0.012677376580373378,-0.240722195632044,0
0.03650518411543713,-0.1585875545619333,-0.8485141882211777,1
-0.8263973018720328,-0.25962498298174097,-0.30258626509141884,1
-0.10839199058317117,0.07517881781897584,-0.47059883648089773,0
0.17073582659550302,-0.30215046843957016,-0.042736004845398634,0
-0.21812006779483206,0.29045701601258944,0.0741582388298403,0
0.2984788614330518,0.3076932181835872,-0.05886845211257263,0
-0.1334170651470099,0.03755230911145957,-0.29237255332918743,0
0.007112132163809681,0.47830856077416106,0.08166164416719135,0
-0.0021827809443943913,0.29216536226632295,-0.3865183920392219,0
0.19266977718716372,0.9204621860401507,0.12538798310966048,1
0.2886002516571602,0.9040941253834804,-0.142574888958114,1
-0.24111521534135605,0.13109414760066063,0.306580746611927,0
-0.40380977407071494,-0.1663122650351727,0.135691367140937,0
-0.4255687540467801,-0.5951089859383929,0.34273783263715063,1
-0.38558523577974513,-0.06674845035278376,-0.7727772122558005,1
0.7027770496623957,0.13900470833521283,-0.10170779724105761,1
0.28504327781167316,0.3423836307076127,0.22546607307855693,0
-0.6298201268215697,-0.5017726964752214,0.16004818288820322,1
0.08292362263684971,0.42916858787473555,-0.05455071709972947,0
0.33074019465769466,-0.5165644804784049,-0.16346119305444118,1
0.4398342476029111,0.8655573161705044,0.10196951887701311,1
0.3563280869738301,0.6633359218064037,-0.619193840119646,1
0.5385543752838151,-0.32305760142413154,0.5191640477806663,1
-0.777553323171166,0.2625728689207427,-0.33232649410556947,1
0.19279208474441067,-0.4397737894028859,0.7109116279499776,1
0.47363548245067943,0.7039415111705898,-0.23253179569876825,1
-0.05461008067736017,0.03808618583337142,0.09554606281695666,0
0.019158347714568258,0.0927698466839808,-0.18591258798970656,0
0.8918814838959384,-0.19912775793823045,0.1367414129742761,1
-0.7630447015084756,-0.0943800575469107,0.45702144242728604,1
0.8055541166028355,0.13042058803265988,0.36157083389670186,1
0.7835315833681376,0.021927236878436007,-0.07642760960826567,1
0.22409084458287265,0.23461008112171267,-0.8447868954823443,1
0.5476618151025661,-0.38180720599126583,0.04144995027871223,1
0.027293994678033284,-0.821589218230178,-0.19835103016332734,1
0.3579934321060687,-0.9109714269403422,-0.01063374209729373,1
-0.42800069657853723,-0.09368367359146546,-0.15420239300127037,0
0.35724664437179654,-0.615941586860159,-0.4636090601911518,1
-0.11275029614060572,-0.22465324849089163,-0.22269844329129596,0
-0.2613405132111024,-0.6804862034467909,0.4313101414913363,1
-0.32875765261321477,0.6381886054184547,0.4318411682459986,1
-0.9734792296423316,-0.02474013841242484,-0.13279514479025,1
0.37118562082738005,0.1573939945465257,0.09883172314780353,0
0.2832285571162565,-0.20280064459733027,0.3155203607601573,0
-0.30301121226235805,0.14054641466392903,-0.3675169930696838,0
0.0735803818281342,-0.19297161148384667,0.11019484184880746,0
0.07917784200573852,0.2657576020334673,-0.17045036829998406,0
0.3430288482786832,0.2568690168915957,-0.4342415922974767,1
0.1501024666936266,-0.3353073000955509,-0.014368194623520347,0
0.2077194171592205,-0.36861436202827114,0.20813089070044133,0
-0.20612827204720063,-0.030108827955145356,0.32756721382224874,0
0.394928830793869,-0.030753246961645164,-0.15012305817994598,0
-0.5612845544125751,-0.18340556842041633,-0.5427969777061952,1
0.019359269323404815,-0.1299522919750249,0.4092330225156937,0
0.37260095977062657,0.022664892829881822,-0.015775758896883207,0
0.4172446000344414,0.04846746141340619,-0.23533023355965677,0
0.365108474803463,-0.5397525238945697,-0.37629203392155475,1
-0.08234348434188576,0.16990827624918237,0.8746564459133137,1
-0.8263982413859723,0.4550606848013501,-0.09066024036403841,1
-0.2536863366154529,0.8306787749399385,-0.2537148651625154,1
0.08129706915287538,0.7584811858990084,-0.3306928696089475,1
-0.49534892299794553,-0.5273786789690462,0.15229559255704217,1
-0.6799094728971056,-0.04526455753068648,0.1453403145481047,1
0.3911142014813196,-0.2233673455270948,0.035332014766755515,0
0.18932477014769367,0.10135625007753934,0.625815769298719,1
-0.22531705200017016,0.4153148468961798,0.08006418604034882,0
0.036875362583629334,-0.19019992929227003,0.6587200433906362,1
0.04588167021428036,-0.1339053181734846,-0.2622325555385463,0
0.02907327994709874,0.29461811487293765,-0.2815897499318858,0
0.037665756779560855,0.26533363989546155,-0.4219753079840356,0
0.033941482541600676,0.3203965741877681,-0.2189187847887215,0
0.06330816666046823,-0.764194633608396,0.2966804888559198,1
0.34857305356630364,0.5172831925810573,-0.4151113275925886,1
0.08309865947699113,-0.05743428541408324,0.8411092294747267,1
-0.29941077309898034,0.33824745706419,-0.7101958574604899,1
-0.20859166579553734,0.3662101324066054,-0.14459850480766478,0
0.7409006939829366,-0.48792068110019327,-0.3246099810612606,1
-0.014298993658110382,0.21428195767133484,-0.11007074831874752,0
0.6566728109166418,-0.17091024923212683,-0.22563402441060187,1
0.311372932974886,0.2026098725806531,0.07176992454218034,0
-0.5376017470677343,0.2634485010646028,0.7443743736930377,1
-0.09471740679274365,-0.19624025767785258,0.07384702995066172,0
0.4726470077071805,-0.6761551457719992,-0.4294442575016537,1
-0.064228678626014,-0.4538094074612731,-0.01307257343856505,0
-0.11655424977990281,-0.05887600814043714,0.34105735336437415,0
0.29330384833959244,-0.352033192944857,0.7257930853827157,1
-0.7801994784337216,0.4214608576873602,0.02755704716396168,1
-0.05157107248454085,-0.37160136163959545,0.17026669106294645,0
-0.23777501693826464,-0.18845154288512345,-0.3717907597924781,0
0.12519875319494522,0.007359651425052904,-0.0023113742696794226,0
0.7046364959334992,-0.36590664237752146,0.1668867967394776,1
-0.060893712257644506,0.2831727299014366,-0.08427307019996366,0
-0.7642688496474768,-0.2592198418789473,0.2785866913795969,1
0.16647268395525905,-0.005826152811160723,-0.23103922487972928,0
-0.16850678383350637,0.1824100211789037,-0.14678854722554613,0
0.6181278552778606,0.39900084758995025,0.6575417862474302,1
0.4876469990811647,-0.2788052572963593,0.4597240111425136,1
-0.2148118232481302,-0.14532834607648182,0.3143735663631755,0
0.36749743845313954,-0.32705513079669934,-0.5241200568583544,1
0.2639437939927878,0.9249976376837059,-0.2075504641791468,1
0.4060378968253151,0.06426586003423362,-0.20728135585122653,0
0.4178101317002587,0.12521572158583205,-0.04659463721550772,0
0.2274598974147044,0.35793931428383274,0.06110508051447128,0
-0.08500076714549376,0.08559897009495687,-0.35430036892144123,0
0.1886183445414329,0.6054069709448839,0.1830643567100534,1
0.11614415307578363,0.09983744719412657,0.39851816919728456,0
-0.2594916101686735,-0.8498051149284125,0.28279391704580537,1
-0.3809240017000768,0.22349127383489176,-0.5542398154431001,1
0.010987001151985698,-0.271116518439958,-0.7567701447775275,1
0.5556942848465392,-0.6237679608046145,0.17088103572127644,1
-0.14953573331285708,0.6401755929667645,-0.33747156007940693,1
-0.3134079115235924,-0.8280673392923799,-0.16630371293446333,1
0.050307011404108204,-0.06521972635969875,-0.044655180823260254,0
0.3369201956331993,0.17882226406282276,0.20055489236823365,0
0.4244055640714077,-0.04256746160890157,0.04481554467722937,0
-0.07941678126120189,0.17611769641744024,0.3417262276931752,0
0.06338898892459532,0.11056314713997617,0.7756497048447519,1
0.2867080388612089,0.14618019687456996,0.07616568627169129,0
0.16360395769797287,-0.008268066607880487,-0.14978775203407602,0
0.24808265852572675,0.6323356750013147,-0.7167831443922064,1
-0.7435457961925587,0.07267346383397855,-0.14504040837323084,1
0.032477791322181204,-0.24236725344358523,0.40305355974030577,0
-0.41319215380641494,-0.22576462165010325,-0.5925449536417633,1
0.19552608828527696,0.10763126363814157,-0.3051740727312,0
0.74660513940276,-0.42543573366411014,-0.12817461057675694,1
0.28829711114909884,0.2399853583666327,-0.25611679305212576,0
0.6281762075148345,-0.42263029706054445,0.6458594910811408,1
-0.2440842577792195,-0.41304195413539135,-0.007851013171108479,0
-0.26919617975251864,-0.5737912385917745,0.5424860314923559,1
0.18564719556021525,-0.25811484465010337,0.21443029730342045,0
-0.305223171057448,0.6271533709693331,0.08635779103715246,1
-0.72829484276388,-0.26933278978197905,-0.21000056686570034,1
-0.003547106087869789,-0.223459770374403,0.3150223451602714,0
0.5853002925216046,0.4830364083786749,-0.2676338740883315,1
-0.3097095030609771,-0.27114938504105046,0.12314768873283422,0
0.27593123263462727,0.1119191429925539,0.06967284137995255,0
0.2655953402059621,-0.006646627289973894,0.3465384372919169,0
0.045249767389252016,0.9874627298730838,0.12283998597731549,1
-0.7927164912655302,0.20195821428801075,0.4233159142596621,1
0.17091741304724817,-0.40424042034916896,-0.03583976276608469,0
0.23501815564009165,0.3048168654631922,-0.4644991072361271,1
0.41915645235126786,-0.10943977895762869,-0.1540286715253465,0
0.9357740441128595,0.030643435693854526,-0.23177823736779346,1
-0.3928261469710399,-0.768658976853273,0.16233037120033722,1
-0.590021861050507,-0.7532209091067854,-0.013345658771136248,1
0.0017453122919670605,0.21125803886151195,0.04894394699342186,0
0.18587088709955335,0.23420753101162806,0.030055600207214317,0
0.3158233102731678,0.062469629126909565,0.14966803678296214,0
-0.4602800681946895,0.09995666641964385,-0.0977125003302306,0
-0.0636097457850211,-0.3758602365371968,0.1353142428105889,0
0.1467591562459165,-0.26407678320104844,-0.20076351256747627,0
-0.11810320290672727,-0.8223813142648841,0.16460430833049955,1
-0.06252577694530115,0.2690323188730286,-0.2516274275594317,0
-0.570759461397615,0.5912939513867514,-0.31887801064698174,1
0.2468998897572885,0.20967709463808193,0.3315429142194757,0
-0.05852127926086759,0.046862802795048175,0.4484547786433568,0
0.18690331187452847,-0.0013887228413926866,-0.3035699562525769,0
-0.6573765425113469,-0.09068114810941519,-0.5174343787270943,1
0.1506262313406408,-0.637296182640126,0.31205620948448165,1
-0.23688381302576467,-0.1588510627293489,0.07491162964571974,0
0.7042445811506484,0.6580411226089722,0.04323821612195089,1
-0.17251065194221304,0.10417321315365857,-0.42302443923189337,0
-0.2158438090218593,0.2737265406062894,0.19003346703559498,0
0.29206307398927667,-0.6226262363698365,0.5889098887535114,1
-0.027566098742605405,-0.8135655856852075,0.22533714614177014,1
0.0546658630933301,0.1352855782976965,0.19276319354350968,0
0.16906597579334104,0.07808449396734951,0.3779473898363048,0
-0.3813579079298084,-0.7896984893802086,0.29537690934024385,1
0.274057196660757,-0.25808399671013005,-0.12902963948767732,0
0.08673699913278554,0.02549430154608512,-0.7353101481823296,1
0.19445522183976038,0.32122111047123636,0.521670479533737,1
-0.17997512931880877,-0.052794164504093466,0.6223297109875714,1
-0.24434517850519843,-0.16248532478173527,-0.20530547792303988,0
-0.29852498922031767,-0.05263447729237791,-0.9211616416228288,1
0.005126117711000022,0.041114749592203736,-0.3846460088800856,0
-0.2144280658832356,-0.09016621470003927,-0.1568916603211883,0
-0.4867602871808885,0.5274357528970757,-0.674407249635891,1
0.05877172992387414,0.23916145533269084,0.3826961119670629,0
-0.1620272329057164,-0.08378723507502861,0.2700706119936558,0
0.3101585154164621,-0.14084307450610667,-0.072654916520565,0
-0.21003246161464606,-0.2303960828563829,-0.3727542357473421,0
0.25822797388058527,-0.6387417734801866,-0.025407204454827914,1
-0.2684797276098141,-0.04159759647394412,-0.34783704350422817,0
-0.06252306965587429,0.16088876113753292,0.29519298936844485,0
-0.2694541505943462,0.24470051245537916,-0.05220548512961831,0
0.12882955222130366,-0.08540329878798048,0.41545555192438877,0
-0.30735752120899784,0.1669726937036191,0.3363125883775142,0
-0.2758428315466743,0.8679586863851114,0.22713532405055825,1
0.20407769463661274,-0.3772034811101712,-0.12976690741115848,0
-0.7044088658226411,0.2718677850805027,-0.26720129654740354,1
0.018750474327065003,-0.40081094672936146,0.4619116136072414,1
-0.7338277944987761,-0.2931344594222436,-0.07193277793222497,1
0.23967514485443298,0.7254439406104791,-0.1916473225213413,1
-0.881688469163082,-0.40944003652621763,-0.20989859442352543,1
0.0529589110801556,0.3502809214739604,-0.2283045158798156,0
0.14185978373464425,-0.009255451974573559,0.007056933418676525,0
0.39246047560780783,-0.09398186286613175,0.030824320251626958,0
-0.016900513615394797,-0.03678649510266285,0.41586949720070776,0
0.05848251839319585,-0.17805255743150128,0.4525077785081544,0
-0.08998611019381975,0.7451400438461959,0.008891390002069066,1
0.09865782958839064,-0.16958232571936982,0.1473894603985273,0
0.28897687795785765,-0.6392487032631595,0.5255925405508177,1
-0.15302234528829395,0.18590688206458994,0.9204571155611201,1
0.35649017602429534,-0.2698659140910751,-0.024496793582432508,0
0.3487329348411474,-0.1618330674822719,-0.48544028235938974,1
0.23076707784477146,-0.0680586915638759,0.22700512782925486,0
0.1544159107569807,-0.11929316576953797,0.16308908117267995,0
-0.26007706888696447,-0.101253280142102,-0.23693864199441617,0
-0.12091161831876729,0.6181059646762912,-0.5944103839384702,1
0.14429200158011923,-0.005468446716638153,0.1875299365359302,0
-0.6312596282025844,0.4369389606377432,0.3948372656440504,1
-0.06657696211708952,0.46164008105316423,-0.12353700407200563,0
-0.12586071424072776,-0.01671953390275638,0.3500009365834862,0
0.4676173774054897,0.3493785545287811,0.7505998812414536,1
